Ground-truth,frame,xnano,ynano,znano,intensity 
10119,  9771, 2252.675, 3317.793, 17.488, 1877.483 
10120,  9775, 2252.675, 3317.793, 17.488, 4718.017 
10121, 15816, 2228.228, 3377.197, 25.532, 1523.057 
10122, 15817, 2228.228, 3377.197, 25.532, 6788.930 
10123,  7549, 2228.985, 3340.393, 16.787, 1291.674 
10124,  7550, 2228.985, 3340.393, 16.787, 10443.173 
10125,  7551, 2228.985, 3340.393, 16.787, 10443.173 
10126,  7552, 2228.985, 3340.393, 16.787, 4236.654 
10127,  7559, 2228.985, 3340.393, 16.787, 770.024 
10128,  7560, 2228.985, 3340.393, 16.787, 10443.173 
10129,  7561, 2228.985, 3340.393, 16.787, 6278.192 
10130, 15622, 2215.558, 3365.768, 23.155, 348.986 
10131, 15623, 2215.558, 3365.768, 23.155, 1542.279 
10132, 13980, 2246.926, 3339.606, 8.448, 5535.776 
10133, 13981, 2246.926, 3339.606, 8.448, 1075.342 
10134, 13982, 2246.926, 3339.606, 8.448, 1600.841 
10135,  8816, 2259.848, 3319.497, 11.621, 5313.897 
10136,  8817, 2259.848, 3319.497, 11.621, 5477.637 
10137,  4425, 2204.219, 3393.550, 18.642, 1665.092 
10138, 14928, 2244.305, 3328.438, 2.240, 5515.686 
10139, 14929, 2244.305, 3328.438, 2.240, 10432.472 
10140, 14930, 2244.305, 3328.438, 2.240, 10432.472 
10141, 14931, 2244.305, 3328.438, 2.240, 10432.472 
10142, 14932, 2244.305, 3328.438, 2.240, 10432.472 
10143, 14933, 2244.305, 3328.438, 2.240, 10432.472 
10144, 14934, 2244.305, 3328.438, 2.240, 10432.472 
10145, 14935, 2244.305, 3328.438, 2.240, 9950.556 
10146,  2319, 2218.768, 3394.103, 21.149, 5284.147 
10147,  2320, 2218.768, 3394.103, 21.149, 1318.753 
10148,  2333, 2218.768, 3394.103, 21.149, 7091.925 
10149,  2334, 2218.768, 3394.103, 21.149, 10380.345 
10150,  2335, 2218.768, 3394.103, 21.149, 10380.345 
10151,  2336, 2218.768, 3394.103, 21.149, 5135.592 
10152,  7840, 2232.563, 3349.175, 7.343, 356.861 
10153,  7841, 2232.563, 3349.175, 7.343, 1037.087 
10154,  7842, 2232.563, 3349.175, 7.343, 10365.838 
10155,  7843, 2232.563, 3349.175, 7.343, 8927.488 
10156,  7844, 2232.563, 3349.175, 7.343, 3894.384 
10157,  7845, 2232.563, 3349.175, 7.343, 10365.838 
10158,  7846, 2232.563, 3349.175, 7.343, 7050.601 
10159,  1855, 2228.075, 3360.853, 27.270, 2565.218 
10160, 12046, 2251.624, 3333.695, 13.265, 2646.312 
10161, 12047, 2251.624, 3333.695, 13.265, 2452.004 
10162,  9546, 2240.460, 3351.647, 15.647, 8286.826 
10163,  9547, 2240.460, 3351.647, 15.647, 2997.761 
10164,  9548, 2240.460, 3351.647, 15.647, 2499.169 
10165, 11601, 2232.692, 3357.531, 9.534, 5355.481 
10166, 11607, 2232.692, 3357.531, 9.534, 3923.324 
10167, 11608, 2232.692, 3357.531, 9.534, 8377.217 
10168, 11611, 2232.692, 3357.531, 9.534, 8778.970 
10169, 11612, 2232.692, 3357.531, 9.534, 4672.355 
10170,  2851, 2253.303, 3331.407, 12.548, 1230.620 
10171,  2852, 2253.303, 3331.407, 12.548, 4730.110 
10172,  2862, 2253.303, 3331.407, 12.548, 6048.493 
10173,  2863, 2253.303, 3331.407, 12.548, 2168.159 
10174, 11646, 2253.972, 3317.824, 0.597, 909.621 
10175,   178, 2214.783, 3374.943, 14.984, 5414.188 
10176,   179, 2214.783, 3374.943, 14.984, 6656.781 
10177,   182, 2214.783, 3374.943, 14.984, 5330.653 
10178, 14539, 2252.529, 3328.337, 18.343, 6119.410 
10179, 14540, 2252.529, 3328.337, 18.343, 7961.523 
10180, 14542, 2252.529, 3328.337, 18.343, 462.160 
10181, 14543, 2252.529, 3328.337, 18.343, 8287.030 
10182,  6346, 2214.760, 3393.132, 17.162, 5073.246 
10183, 13597, 2210.503, 3382.254, 34.950, 3849.885 
10184, 13598, 2210.503, 3382.254, 34.950, 3657.772 
10185, 14142, 2210.506, 3381.699, 33.931, 5407.161 
10186, 14143, 2210.506, 3381.699, 33.931, 6005.566 
10187, 13797, 2246.234, 3350.858, 16.361, 1263.353 
10188, 13798, 2246.234, 3350.858, 16.361, 10438.388 
10189, 13799, 2246.234, 3350.858, 16.361, 10438.388 
10190, 13800, 2246.234, 3350.858, 16.361, 5007.524 
10191,  2882, 2229.183, 3361.782, 26.947, 4793.537 
10192,  2883, 2229.183, 3361.782, 26.947, 2661.690 
10193,  2884, 2229.183, 3361.782, 26.947, 730.355 
10194, 12083, 2250.886, 3301.689, 10.870, 2207.250 
10195, 12084, 2250.886, 3301.689, 10.870, 324.153 
10196, 12086, 2250.886, 3301.689, 10.870, 1333.657 
10197, 12087, 2250.886, 3301.689, 10.870, 10434.732 
10198, 12088, 2250.886, 3301.689, 10.870, 10434.732 
10199, 12089, 2250.886, 3301.689, 10.870, 9439.780 
10200, 12090, 2250.886, 3301.689, 10.870, 3369.538 
10201, 12091, 2250.886, 3301.689, 10.870, 1623.368 
10202, 11994, 2228.305, 3359.813, 10.624, 6190.360 
10203, 11995, 2228.305, 3359.813, 10.624, 4488.214 
10204,  9710, 2246.968, 3307.373, 13.411, 2536.996 
10205,  9711, 2246.968, 3307.373, 13.411, 7516.209 
10206,  7873, 2250.372, 3303.568, 6.769, 4829.420 
10207,  7874, 2250.372, 3303.568, 6.769, 6962.717 
10208, 15830, 2208.482, 3377.360, 14.738, 7883.618 
10209, 15831, 2208.482, 3377.360, 14.738, 2351.352 
10210,  8202, 2242.909, 3320.105, 7.818, 8484.213 
10211,  8203, 2242.909, 3320.105, 7.818, 10397.851 
10212,  8204, 2242.909, 3320.105, 7.818, 10397.851 
10213,  8205, 2242.909, 3320.105, 7.818, 10397.851 
10214,  8206, 2242.909, 3320.105, 7.818, 2697.071 
10215,  4434, 2252.837, 3330.841, 8.699, 1129.339 
10216,  4438, 2252.837, 3330.841, 8.699, 1028.931 
10217,  4439, 2252.837, 3330.841, 8.699, 2781.292 
10218,  9455, 2205.951, 3377.726, 29.361, 10429.153 
10219,  9456, 2205.951, 3377.726, 29.361, 10429.153 
10220,  9457, 2205.951, 3377.726, 29.361, 5319.880 
10221,  9461, 2205.951, 3377.726, 29.361, 525.034 
10222,  9462, 2205.951, 3377.726, 29.361, 4900.490 
10223,  9463, 2205.951, 3377.726, 29.361, 1169.774 
10224,  9464, 2205.951, 3377.726, 29.361, 10429.153 
10225,  9465, 2205.951, 3377.726, 29.361, 10429.153 
10226,  9466, 2205.951, 3377.726, 29.361, 10429.153 
10227,  9467, 2205.951, 3377.726, 29.361, 2017.846 
10228,  1689, 2216.694, 3382.244, 13.522, 10347.190 
10229,  1690, 2216.694, 3382.244, 13.522, 10429.229 
10230,  1691, 2216.694, 3382.244, 13.522, 10429.229 
10231,  1692, 2216.694, 3382.244, 13.522, 10429.229 
10232,  1693, 2216.694, 3382.244, 13.522, 994.819 
10233, 15896, 2257.981, 3318.328, 0.322, 2879.562 
10234, 12673, 2217.918, 3361.256, 10.668, 3613.165 
10235, 12674, 2217.918, 3361.256, 10.668, 3583.508 
10236, 17488, 2209.867, 3396.286, 18.672, 10051.810 
10237, 17489, 2209.867, 3396.286, 18.672, 10361.640 
10238, 17490, 2209.867, 3396.286, 18.672, 694.988 
10239, 19597, 2218.219, 3372.458, 10.357, 5625.440 
10240, 19598, 2218.219, 3372.458, 10.357, 2730.681 
10241, 19599, 2218.219, 3372.458, 10.357, 9601.903 
10242,  9027, 2206.465, 3408.523, 28.707, 2258.760 
10243,  9028, 2206.465, 3408.523, 28.707, 10238.593 
10244,  9029, 2206.465, 3408.523, 28.707, 1814.282 
10245, 17668, 2203.389, 3407.539, 38.402, 4528.310 
10246, 17670, 2203.389, 3407.539, 38.402, 7502.542 
10247, 14570, 2212.817, 3403.789, 30.087, 4561.548 
10248, 14572, 2212.817, 3403.789, 30.087, 6116.248 
10249, 14573, 2212.817, 3403.789, 30.087, 10389.274 
10250, 14574, 2212.817, 3403.789, 30.087, 10389.274 
10251, 14575, 2212.817, 3403.789, 30.087, 4176.894 
10252, 15456, 2201.157, 3410.072, 23.191, 4823.959 
10253, 15457, 2201.157, 3410.072, 23.191, 4407.001 
10254, 15458, 2201.157, 3410.072, 23.191, 4211.907 
10255, 15459, 2201.157, 3410.072, 23.191, 10367.890 
10256, 15460, 2201.157, 3410.072, 23.191, 1195.365 
10257, 12014, 2204.694, 3413.255, 30.767, 10022.207 
10258, 12015, 2204.694, 3413.255, 30.767, 1157.352 
10259, 14651, 2209.854, 3404.667, 28.792, 9236.752 
10260, 14652, 2209.854, 3404.667, 28.792, 2031.173 
10261,  1482, 2281.177, 3598.616, 102.304, 5484.832 
10262,  1483, 2281.177, 3598.616, 102.304, 2092.197 
10263,  8846, 2297.625, 3584.820, 105.420, 1260.457 
10264,  8847, 2297.625, 3584.820, 105.420, 8083.174 
10265,  4084, 2299.837, 3566.195, 116.473, 3226.651 
10266,  4085, 2299.837, 3566.195, 116.473, 8669.168 
10267,  4086, 2299.837, 3566.195, 116.473, 4565.844 
10268,  4087, 2299.837, 3566.195, 116.473, 10432.696 
10269,  4088, 2299.837, 3566.195, 116.473, 8798.145 
10270, 18249, 2284.476, 3578.063, 112.859, 4349.274 
10271, 18250, 2284.476, 3578.063, 112.859, 6541.716 
10272, 10939, 2299.811, 3563.308, 110.603, 1862.468 
10273, 10940, 2299.811, 3563.308, 110.603, 10407.132 
10274, 10941, 2299.811, 3563.308, 110.603, 10407.132 
10275, 10942, 2299.811, 3563.308, 110.603, 7693.804 
10276, 11255, 2299.101, 3565.075, 112.409, 1780.197 
10277, 11257, 2299.101, 3565.075, 112.409, 4474.060 
10278, 16338, 2299.884, 3569.614, 120.942, 4709.773 
10279, 16339, 2299.884, 3569.614, 120.942, 9567.182 
10280,  2363, 2290.821, 3584.509, 123.061, 2603.964 
10281,  2364, 2290.821, 3584.509, 123.061, 10420.066 
10282,  2365, 2290.821, 3584.509, 123.061, 3244.953 
10283, 13108, 2280.097, 3591.264, 122.929, 1675.283 
10284, 19987, 2294.342, 3596.038, 113.147, 2494.031 
10285, 15149, 2291.246, 3593.365, 119.381, 1875.786 
10286, 15150, 2291.246, 3593.365, 119.381, 581.461 
10287, 17339, 2296.857, 3588.716, 118.604, 4175.548 
10288, 17340, 2296.857, 3588.716, 118.604, 2122.668 
10289, 17342, 2296.857, 3588.716, 118.604, 1078.721 
10290, 17343, 2296.857, 3588.716, 118.604, 6052.037 
10291, 12405, 2264.805, 3599.081, 117.133, 2844.388 
10292, 12406, 2264.805, 3599.081, 117.133, 10432.983 
10293, 12407, 2264.805, 3599.081, 117.133, 1052.181 
10294, 13938, 2220.965, 3655.732, 100.427, 4173.470 
10295,  1616, 2215.114, 3668.512, 120.561, 6414.626 
10296,  1617, 2215.114, 3668.512, 120.561, 4702.807 
10297,  1625, 2215.114, 3668.512, 120.561, 3360.244 
10298,  1626, 2215.114, 3668.512, 120.561, 5001.159 
10299,  1628, 2215.114, 3668.512, 120.561, 508.459 
10300,  1629, 2215.114, 3668.512, 120.561, 2882.821 
10301,  6237, 2273.301, 3608.844, 122.683, 2198.013 
10302,  6238, 2273.301, 3608.844, 122.683, 8943.229 
10303, 18761, 2259.837, 3630.393, 118.199, 2362.928 
10304, 18762, 2259.837, 3630.393, 118.199, 614.798 
10305, 18764, 2259.837, 3630.393, 118.199, 6871.801 
10306, 18765, 2259.837, 3630.393, 118.199, 8495.940 
10307,  9381, 2240.477, 3644.899, 121.688, 6258.780 
10308,  9382, 2240.477, 3644.899, 121.688, 562.108 
10309,  9384, 2240.477, 3644.899, 121.688, 155.741 
10310,   509, 2231.858, 3635.861, 105.612, 4285.986 
10311,  5852, 2273.533, 3620.344, 111.279, 1135.221 
10312,  5853, 2273.533, 3620.344, 111.279, 10400.581 
10313,  5854, 2273.533, 3620.344, 111.279, 4708.586 
10314,  2531, 2230.631, 3646.189, 101.805, 4496.947 
10315,  2532, 2230.631, 3646.189, 101.805, 4635.952 
10316,  2534, 2230.631, 3646.189, 101.805, 4982.031 
10317,  2535, 2230.631, 3646.189, 101.805, 10399.221 
10318,  2536, 2230.631, 3646.189, 101.805, 828.732 
10319, 10666, 2207.678, 3686.743, 107.627, 1971.598 
10320, 10667, 2207.678, 3686.743, 107.627, 10387.319 
10321, 10668, 2207.678, 3686.743, 107.627, 10387.319 
10322, 10669, 2207.678, 3686.743, 107.627, 10387.319 
10323, 10670, 2207.678, 3686.743, 107.627, 10387.319 
10324, 10671, 2207.678, 3686.743, 107.627, 10315.387 
10325,  5375, 2247.044, 3645.710, 118.383, 6218.800 
10326,  5378, 2247.044, 3645.710, 118.383, 8695.297 
10327,  5379, 2247.044, 3645.710, 118.383, 10387.042 
10328,  5380, 2247.044, 3645.710, 118.383, 8160.099 
10329,  5386, 2247.044, 3645.710, 118.383, 2038.874 
10330, 19853, 2264.644, 3607.087, 106.502, 5914.022 
10331, 19854, 2264.644, 3607.087, 106.502, 10440.792 
10332, 19855, 2264.644, 3607.087, 106.502, 7369.698 
10333, 10157, 2269.904, 3614.243, 106.066, 806.630 
10334, 15116, 2259.576, 3617.472, 100.989, 713.992 
10335, 15117, 2259.576, 3617.472, 100.989, 10397.432 
10336, 15118, 2259.576, 3617.472, 100.989, 7858.879 
10337,  1736, 2203.372, 3683.284, 119.886, 9778.723 
10338,  1737, 2203.372, 3683.284, 119.886, 10394.386 
10339,  1738, 2203.372, 3683.284, 119.886, 177.596 
10340, 14139, 2214.383, 3675.038, 121.426, 6741.116 
10341,  3327, 2227.977, 3648.511, 120.131, 6793.364 
10342,  3328, 2227.977, 3648.511, 120.131, 3131.037 
10343, 13885, 2245.641, 3631.760, 104.099, 6352.164 
10344, 13886, 2245.641, 3631.760, 104.099, 1946.649 
10345, 13888, 2245.641, 3631.760, 104.099, 10175.243 
10346, 13889, 2245.641, 3631.760, 104.099, 2331.780 
10347, 13893, 2245.641, 3631.760, 104.099, 126.870 
10348,   372, 2207.083, 3683.707, 101.904, 7410.178 
10349,   373, 2207.083, 3683.707, 101.904, 4310.334 
10350,  9636, 2260.587, 3613.095, 120.261, 783.585 
10351,  9637, 2260.587, 3613.095, 120.261, 10377.216 
10352,  9638, 2260.587, 3613.095, 120.261, 2953.166 
10353,  1559, 2285.766, 3605.524, 111.426, 3755.739 
10354,  1560, 2285.766, 3605.524, 111.426, 10406.799 
10355,  1561, 2285.766, 3605.524, 111.426, 1299.096 
10356,  2047, 2242.648, 3620.448, 116.455, 2925.517 
10357,  5923, 2280.867, 3611.418, 108.282, 1962.229 
10358,  5924, 2280.867, 3611.418, 108.282, 5160.867 
10359,  5925, 2280.867, 3611.418, 108.282, 2846.860 
10360,  5926, 2280.867, 3611.418, 108.282, 10447.170 
10361,  5927, 2280.867, 3611.418, 108.282, 2868.672 
10362, 11868, 2220.649, 3652.758, 119.669, 3799.689 
10363, 11869, 2220.649, 3652.758, 119.669, 2698.945 
10364,  7255, 2212.213, 3673.184, 100.385, 1863.152 
10365,  7256, 2212.213, 3673.184, 100.385, 2922.729 
10366,  6304, 2208.610, 3676.908, 101.220, 2678.351 
10367, 11853, 2201.518, 3691.998, 112.012, 7136.212 
10368, 11854, 2201.518, 3691.998, 112.012, 10372.150 
10369, 11855, 2201.518, 3691.998, 112.012, 838.529 
10370,   656, 2237.445, 3631.921, 112.079, 3052.782 
10371,  9593, 2215.716, 3657.918, 115.875, 8134.888 
10372,  6866, 2228.037, 3652.674, 101.238, 390.890 
10373,  7136, 2205.632, 3670.002, 116.452, 587.664 
10374,  7139, 2205.632, 3670.002, 116.452, 1446.946 
10375,  7144, 2205.632, 3670.002, 116.452, 1488.664 
10376,   927, 2236.368, 3650.648, 105.984, 5249.595 
10377,   928, 2236.368, 3650.648, 105.984, 3763.543 
10378, 11135, 2211.212, 3682.145, 111.176, 694.805 
10379, 11136, 2211.212, 3682.145, 111.176, 10373.021 
10380, 11137, 2211.212, 3682.145, 111.176, 10373.021 
10381, 11138, 2211.212, 3682.145, 111.176, 10373.021 
10382, 11139, 2211.212, 3682.145, 111.176, 10373.021 
10383, 11140, 2211.212, 3682.145, 111.176, 10373.021 
10384, 11141, 2211.212, 3682.145, 111.176, 7109.234 
10385,  7949, 2285.118, 3602.627, 117.358, 2729.158 
10386,  7950, 2285.118, 3602.627, 117.358, 10463.105 
10387,  7951, 2285.118, 3602.627, 117.358, 4363.570 
10388, 18107, 2218.515, 3652.370, 108.432, 599.917 
10389, 18108, 2218.515, 3652.370, 108.432, 6139.590 
10390, 11472, 2272.631, 3600.128, 102.406, 2558.649 
10391, 11473, 2272.631, 3600.128, 102.406, 10440.540 
10392, 11474, 2272.631, 3600.128, 102.406, 665.541 
10393, 13805, 2228.165, 3645.393, 105.859, 229.430 
10394, 13806, 2228.165, 3645.393, 105.859, 10411.565 
10395, 13807, 2228.165, 3645.393, 105.859, 10411.565 
10396, 13808, 2228.165, 3645.393, 105.859, 10411.565 
10397, 13809, 2228.165, 3645.393, 105.859, 5330.388 
10398, 11939, 2278.158, 3600.784, 103.988, 2133.727 
10399, 11940, 2278.158, 3600.784, 103.988, 10427.535 
10400, 11941, 2278.158, 3600.784, 103.988, 4678.336 
10401,  4916, 2280.863, 3610.719, 112.520, 2590.178 
10402,  4917, 2280.863, 3610.719, 112.520, 983.131 
10403,  4921, 2280.863, 3610.719, 112.520, 1490.233 
10404,  4922, 2280.863, 3610.719, 112.520, 10400.297 
10405,  4923, 2280.863, 3610.719, 112.520, 2023.976 
10406,    72, 2232.758, 3642.006, 120.974, 10042.669 
10407,    73, 2232.758, 3642.006, 120.974, 10370.138 
10408,    74, 2232.758, 3642.006, 120.974, 3026.058 
10409, 14030, 2237.965, 3631.945, 105.537, 5335.774 
10410, 14031, 2237.965, 3631.945, 105.537, 10400.233 
10411, 14032, 2237.965, 3631.945, 105.537, 2327.461 
10412, 18655, 2205.796, 3674.388, 102.796, 5174.437 
10413,  6252, 2213.272, 3668.877, 100.300, 1439.852 
10414, 15177, 2243.020, 3649.968, 106.334, 7991.706 
10415, 15178, 2243.020, 3649.968, 106.334, 3662.677 
10416,  1193, 2272.124, 3619.549, 118.549, 2330.682 
10417, 18006, 2238.359, 3629.105, 115.265, 5173.223 
10418, 18011, 2238.359, 3629.105, 115.265, 4574.156 
10419, 18012, 2238.359, 3629.105, 115.265, 10425.855 
10420, 18013, 2238.359, 3629.105, 115.265, 180.229 
10421,  3691, 2212.568, 3653.238, 107.234, 10392.544 
10422,  3692, 2212.568, 3653.238, 107.234, 3284.675 
10423,  3473, 2261.045, 3609.922, 118.424, 10418.096 
10424,  3474, 2261.045, 3609.922, 118.424, 2608.362 
10425, 18516, 2261.574, 3613.438, 119.595, 4002.479 
10426,  4854, 2209.978, 3680.152, 102.117, 2852.531 
10427,  4855, 2209.978, 3680.152, 102.117, 5906.743 
10428,  6920, 2214.764, 3659.338, 101.011, 4812.571 
10429,  2760, 2234.934, 3638.789, 121.988, 365.175 
10430,  2761, 2234.934, 3638.789, 121.988, 10372.118 
10431,  2762, 2234.934, 3638.789, 121.988, 1615.854 
10432,  9621, 2215.892, 3674.459, 101.619, 8404.236 
10433,  9622, 2215.892, 3674.459, 101.619, 1293.576 
10434, 15175, 2229.176, 3654.371, 103.100, 3472.792 
10435, 15176, 2229.176, 3654.371, 103.100, 6641.370 
10436, 15177, 2229.176, 3654.371, 103.100, 3610.059 
10437,  9892, 2236.314, 3659.682, 111.713, 565.647 
10438,  9899, 2236.314, 3659.682, 111.713, 7604.320 
10439,  9900, 2236.314, 3659.682, 111.713, 102.164 
10440,   906, 2211.973, 3684.915, 113.664, 2762.487 
10441,   845, 2229.798, 3661.400, 108.610, 1472.893 
10442, 15137, 2381.929, 2338.235, 166.828, 614.789 
10443, 15138, 2381.929, 2338.235, 166.828, 3052.344 
10444, 12662, 2327.348, 2322.699, 181.054, 2009.110 
10445,  3923, 2309.655, 2317.158, 170.812, 2584.433 
10446,  3924, 2309.655, 2317.158, 170.812, 10023.172 
10447,  3925, 2309.655, 2317.158, 170.812, 10023.172 
10448,  3926, 2309.655, 2317.158, 170.812, 10023.172 
10449,  3927, 2309.655, 2317.158, 170.812, 6337.636 
10450, 10072, 2331.445, 2316.527, 180.158, 8015.746 
10451, 10073, 2331.445, 2316.527, 180.158, 1981.045 
10452,  2372, 2360.167, 2319.720, 164.170, 8463.512 
10453,  2373, 2360.167, 2319.720, 164.170, 9463.835 
10454,  2376, 2360.167, 2319.720, 164.170, 9118.152 
10455,  2377, 2360.167, 2319.720, 164.170, 7813.072 
10456,  8409, 2313.416, 2322.646, 178.821, 1562.041 
10457,  8412, 2313.416, 2322.646, 178.821, 7683.837 
10458,  8413, 2313.416, 2322.646, 178.821, 6856.611 
10459,  8414, 2313.416, 2322.646, 178.821, 1522.525 
10460,  3244, 2332.663, 2326.450, 163.815, 3434.125 
10461,  3247, 2332.663, 2326.450, 163.815, 877.368 
10462,  3248, 2332.663, 2326.450, 163.815, 10052.117 
10463,  3249, 2332.663, 2326.450, 163.815, 10052.117 
10464,  3250, 2332.663, 2326.450, 163.815, 10052.117 
10465,  3251, 2332.663, 2326.450, 163.815, 6536.848 
10466, 14163, 2354.030, 2327.909, 160.331, 3208.376 
10467, 14164, 2354.030, 2327.909, 160.331, 3411.582 
10468,  2895, 2333.969, 2311.409, 165.866, 318.619 
10469,  2896, 2333.969, 2311.409, 165.866, 8579.418 
10470,  2897, 2333.969, 2311.409, 165.866, 378.378 
10471, 14020, 2367.814, 2320.932, 174.212, 2591.320 
10472,   664, 2393.093, 2334.698, 173.655, 132.776 
10473,   665, 2393.093, 2334.698, 173.655, 10132.297 
10474,   666, 2393.093, 2334.698, 173.655, 10132.297 
10475,   667, 2393.093, 2334.698, 173.655, 5479.634 
10476,   670, 2393.093, 2334.698, 173.655, 1208.617 
10477,   671, 2393.093, 2334.698, 173.655, 2213.859 
10478,  7170, 2350.457, 2331.178, 167.407, 1470.378 
10479,  7171, 2350.457, 2331.178, 167.407, 10043.169 
10480,  7172, 2350.457, 2331.178, 167.407, 10043.169 
10481,  7173, 2350.457, 2331.178, 167.407, 10043.169 
10482,  7174, 2350.457, 2331.178, 167.407, 7292.927 
10483, 10987, 2378.000, 2320.932, 167.241, 6174.349 
10484, 10988, 2378.000, 2320.932, 167.241, 5490.647 
10485, 10989, 2378.000, 2320.932, 167.241, 1683.236 
10486,  3748, 2334.980, 2312.575, 178.166, 9939.516 
10487,  3749, 2334.980, 2312.575, 178.166, 7158.184 
10488, 12686, 2398.257, 2322.981, 167.550, 10034.421 
10489, 12687, 2398.257, 2322.981, 167.550, 10034.421 
10490, 12688, 2398.257, 2322.981, 167.550, 10034.421 
10491, 12689, 2398.257, 2322.981, 167.550, 10034.421 
10492, 12690, 2398.257, 2322.981, 167.550, 10034.421 
10493, 12691, 2398.257, 2322.981, 167.550, 4626.708 
10494, 12692, 2398.257, 2322.981, 167.550, 2190.271 
10495, 12698, 2398.257, 2322.981, 167.550, 4986.776 
10496, 12699, 2398.257, 2322.981, 167.550, 1060.855 
10497, 12700, 2398.257, 2322.981, 167.550, 546.336 
10498,  4703, 2358.305, 2314.919, 165.494, 9477.267 
10499,  4704, 2358.305, 2314.919, 165.494, 6027.751 
10500, 12360, 2324.658, 2312.283, 166.722, 1317.815 
10501,  5436, 2343.164, 2330.456, 164.897, 7317.353 
10502,  5437, 2343.164, 2330.456, 164.897, 9979.437 
10503,  5438, 2343.164, 2330.456, 164.897, 4840.504 
10504, 16098, 2358.587, 2326.631, 179.648, 4252.099 
10505,  4980, 2364.311, 2316.146, 172.204, 1025.576 
10506,  4981, 2364.311, 2316.146, 172.204, 3327.776 
10507,  4984, 2364.311, 2316.146, 172.204, 4154.633 
10508,  4985, 2364.311, 2316.146, 172.204, 5704.082 
10509, 14985, 2324.860, 2314.085, 181.161, 1722.519 
10510, 14839, 2330.620, 2307.750, 176.041, 4693.716 
10511, 14840, 2330.620, 2307.750, 176.041, 8320.347 
10512, 14843, 2330.620, 2307.750, 176.041, 1672.053 
10513, 14844, 2330.620, 2307.750, 176.041, 481.286 
10514, 18755, 2328.997, 2326.006, 165.270, 1155.350 
10515, 18756, 2328.997, 2326.006, 165.270, 3836.834 
10516, 14588, 2358.297, 2317.663, 174.668, 2080.865 
10517, 14589, 2358.297, 2317.663, 174.668, 10054.498 
10518, 14590, 2358.297, 2317.663, 174.668, 3322.815 
10519, 12131, 2360.368, 2324.437, 160.035, 241.185 
10520, 12132, 2360.368, 2324.437, 160.035, 1643.451 
10521, 12139, 2360.368, 2324.437, 160.035, 1847.095 
10522, 13871, 2374.583, 2324.478, 159.139, 3419.017 
10523, 13872, 2374.583, 2324.478, 159.139, 135.263 
10524, 13873, 2374.583, 2324.478, 159.139, 6245.709 
10525, 13874, 2374.583, 2324.478, 159.139, 1980.046 
10526, 13877, 2374.583, 2324.478, 159.139, 2828.430 
10527, 13878, 2374.583, 2324.478, 159.139, 3313.188 
10528, 13887, 2374.583, 2324.478, 159.139, 2700.485 
10529, 13888, 2374.583, 2324.478, 159.139, 7202.409 
10530, 10862, 2364.433, 2318.738, 164.057, 6707.468 
10531, 10863, 2364.433, 2318.738, 164.057, 10088.970 
